match_id,score,how dismissed,strike rate,4s,6s,batting position,player_name
Matches/MatchScorecard_T20.asp?MatchCode=0328,-,dnb,-,-,-,Tail,Imran Tahir  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0327,-,dnb,-,-,-,Tail,Imran Tahir  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0242,13,cMohammadNabibAftabAlam,68.75,2,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0267,19,cWarnerbMaxwell,88.89,3,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0383,31,runout,112.00,1,1,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0379,49,cKhurramKhanbSharifAsadullah,113.16,4,1,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0374,22,bPanyangara,78.57,0,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0365,11,c†RamdinbNarine,71.43,1,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0364,42,notout,81.63,2,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0276,20,bNarine,89.47,3,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0252,42,cTamimIqbalbMahmudullah,93.18,1,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0251,11,cMohammadAshrafulbEliasSunny,61.11,0,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0240,26,notout,75.76,1,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0238,-,dnb,-,-,-,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0237,98,notout,134.48,6,3,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0234,-,dnb,-,-,-,Middle Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0229,41,bSONgoche,82.61,3,0,Middle Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0226,27,c&amp;bObuya,109.09,3,0,Middle Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0007,-,dnb,-,-,-,Middle Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0013,1,cHusseybBracken,33.33,0,0,Top Order,Ed Joyce  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0154,7,cNehrabKhan,120.00,1,0,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0354,4,notout,100.00,0,0,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0565,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0551,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0340,3,notout,75.00,0,0,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0336,5,notout,133.33,1,0,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0334,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0313,-,dnb,-,-,-,Middle Order,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0310,6,notout,200.00,0,0,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0143,2,notout,100.00,0,0,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0139,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0137,1,notout,100.00,0,0,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0163,27,cKallisbLangeveldt,104.76,1,2,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0134,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0187,-,dnb,-,-,-,Middle Order,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0130,2,cCusackbBotha,66.67,0,0,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0454,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0544,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0541,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0444,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0441,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0440,-,dnb,-,-,-,Tail,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0745,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0744,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0742,1,c†SeifertbFerguson,33.33,0,0,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0693,-,dnb,-,-,-,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0704,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0699,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0670,3,notout,300.00,0,0,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0669,-,dnb,-,-,-,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0667,-,dnb,-,-,-,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0638,1,cHenriquesbCoulter-Nile,16.67,0,0,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0631,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0647,-,dnb,-,-,-,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0637,-,dnb,-,-,-,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0632,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0646,2,notout,66.67,0,0,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0645,-,dnb,-,-,-,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0576,-,dnb,-,-,-,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0575,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0530,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0469,0,bMorkel,0.00,0,0,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0468,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0406,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0405,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0399,0,notout,0.00,0,0,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0395,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0388,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0384,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0335,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0301,-,dnb,-,-,-,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0299,6,notout,100.00,0,0,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0872,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1065,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1063,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0874,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0732,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0731,-,dnb,-,-,-,,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0730,1,notout,100.00,0,0,Middle Order,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0877,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0728,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0727,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1067,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0452,9,runout,150.00,0,0,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0450,-,dnb,-,-,-,Tail,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0432,0,notout,0.00,0,0,Tail,Matthew Henry  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0588,-,dnb,-,-,-,Tail,Matthew Henry  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0491,12,cShahidAfridibMohammadAmir,200.00,2,0,Tail,Matthew Henry  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0487,-,dnb,-,-,-,Middle Order,Matthew Henry  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0421,-,dnb,-,-,-,Tail,Matthew Henry  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0420,-,dnb,-,-,-,Tail,Matthew Henry  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0693,1,cKuldeepYadavbBumrah,33.33,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1128,0,cMohammadNabibNaveen-ul-Haq,0.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0765,12,cAsgharAfghanbZiaurRahman,111.11,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0764,115,csubbMujeebUrRahman,182.00,12,2,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0712,32,cAftabAlambFareedAhmad,142.11,1,2,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0615,61,cMohammadNabibShapoorZadran,245.00,6,3,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0353,100,cMohammadNabibAmirHamza,176.74,8,4,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0242,102,cGulbadinNaibbDawlatZadran,207.89,9,3,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0137,23,cNawrozMangalbHamidHassan,91.30,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0130,18,c&amp;bMohammadNabi,58.62,1,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0267,8,cWatsonbStarc,58.33,1,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0543,-,dnb,-,-,-,,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1073,13,lbwbBravo,157.14,0,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1072,21,cHetmeyerbCottrell,113.33,2,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1071,125,cLewisbWalsh,202.13,6,8,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0763,26,cNajibullahZadranbMohammadNabi,92.00,3,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0761,1,cKlaassenbvanMeekeren,25.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0760,73,cLeaskbWatt,133.33,5,2,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0747,92,cMehranKhanbFayyazButt,139.22,11,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0686,20,st†EdwardsbSeelaar,73.91,1,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0689,69,cSolebLeask,175.86,10,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0690,106,cSharifbHamzaTahir,197.56,5,6,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0688,32,bKlaassen,168.75,5,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0601,79,c&amp;bdeLange,166.67,5,3,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0602,19,cGulbadinNaibbMohammadNabi,94.44,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0597,48,bImranHaider,130.00,5,2,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0592,28,cGulbadinNaibbAmirHamza,104.17,3,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0508,9,cDaibSoper,88.89,1,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0513,34,bAmjadJaved,147.37,6,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0512,2,bAmjadJaved,33.33,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0457,22,cCooperbMudassarBukhari,120.00,2,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0451,40,cNadeemAhmedbIrfanAhmed,130.77,4,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1124,14,cNajibullahZadranbMujeebUrRahman,120.00,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1120,80,c&amp;bRashidKhan,146.34,8,2,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0713,2,cRashidKhanbAftabAlam,40.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0849,111,notout,230.56,6,7,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1014,13,c†OnikoyibIOOkpe,137.50,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1010,75,notout,156.76,5,2,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1003,28,c†HamzaTariqbSaadBinZafar,135.29,3,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0983,13,bMohammadNadeem,78.57,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0971,89,runout,124.14,9,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0961,82,cSimandeepSinghbAizazKhan,172.22,8,2,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0948,77,cAireebKaranKC,125.53,6,2,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0853,0,bWilliams,0.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0945,42,bEhsanKhan,133.33,6,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0942,5,cMohammadNadeembBilalKhan,66.67,1,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0940,26,cvanderMerwebSeelaar,121.05,3,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1038,29,cKotzebScholtz,119.05,4,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1036,33,bvanderMerwe,120.83,2,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0695,0,cRainabUTYadav,0.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0614,43,bKarimJanat,226.67,1,4,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0613,0,bAmirHamza,0.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0538,35,cZeeshanMaqsoodbAamirKaleem,131.82,6,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0506,3,cDaibVanua,100.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0546,19,cvanderMerwebvanMeekeren,214.29,0,2,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0447,1,bVanua,33.33,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0445,35,bSompalKami,138.10,4,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0383,8,cBorrenbvanderGugten,77.78,1,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0379,10,retiredhurt,160.00,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0374,79,cSikandarRazabChatara,176.47,9,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0365,2,bSantokie,40.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0364,0,cRussellbRampaul,0.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0342,20,lbwbBaidwan,133.33,4,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0276,22,cGaylebSammy,118.75,3,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0253,21,cEliasSunnybAbdurRazzak,130.77,2,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0252,30,bEliasSunny,130.00,4,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0251,4,runout,50.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0240,37,lbwbSwart,126.92,4,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0238,84,notout,190.63,9,3,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0237,0,cMommsenbParker,0.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0234,17,notout,88.24,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0229,0,runout,0.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0227,82,notout,125.00,9,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0226,14,cAgabJONgoche,80.00,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0153,0,cSammybRampaul,0.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0161,0,cLumbbSidebottom,0.00,0,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0132,26,cRizwanCheemabBhatti,129.41,2,1,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0111,19,bShahidAfridi,106.25,2,0,Top Order,Paul Stirling  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1128,-,dnb,-,-,-,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0765,7,bRashidKhan,120.00,1,0,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0764,-,dnb,-,-,-,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0712,0,bRashidKhan,0.00,0,0,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1073,5,c†PooranbBravo,45.45,0,0,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1072,0,notout,0.00,0,0,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1071,-,dnb,-,-,-,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0763,-,dnb,-,-,-,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0761,8,runout,233.33,1,0,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0760,5,notout,400.00,1,0,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0747,-,dnb,-,-,-,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0592,-,dnb,-,-,-,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1124,-,dnb,-,-,-,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=1120,-,dnb,-,-,-,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0713,1,notout,33.33,0,0,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0853,-,dnb,-,-,-,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0577,0,bTanveerAhmed,0.00,0,0,Tail,Josh Little  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0628,-,dnb,-,-,-,Middle Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1109,13,lbwbMarsh,122.22,0,1,Middle Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1087,13,c†ButtlerbCurran,157.14,2,0,Middle Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0926,-,dnb,-,-,-,Middle Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0921,12,notout,142.86,0,1,Middle Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0644,-,dnb,-,-,-,Tail,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1082,1,bJordan,50.00,0,0,Middle Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1084,29,lbwbCurran,192.31,2,1,Middle Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1091,-,dnb,-,-,-,Middle Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0781,98,notout,183.33,7,3,Top Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0776,-,dnb,-,-,-,Middle Order,Dwaine Pretorius  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0631,-,dnb,-,-,-,Middle Order,Chadwick Walton  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0633,15,cWilleybRashid,162.50,0,1,Middle Order,Chadwick Walton  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0625,27,cUsmanGhanibShapoorZadran,146.67,5,0,Top Order,Chadwick Walton  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0653,0,cMunrobSouthee,0.00,0,0,Top Order,Chadwick Walton  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0652,-,dnb,-,-,-,Top Order,Chadwick Walton  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0651,8,cKitchenbRance,77.78,1,0,Top Order,Chadwick Walton  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0678,8,cAsifAlibMohammadNawaz,150.00,0,1,Top Order,Chadwick Walton  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0357,11,cMunrobNeesham,112.50,0,1,Middle Order,Chadwick Walton  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0358,0,c†RonchibMilne,0.00,0,0,Middle Order,Chadwick Walton  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0710,22,csubbSoumyaSarkar,100.00,3,0,Top Order,Chadwick Walton  (West Indies)
