Match_id,Score,Overs,Maidens,Wicket,Economy,player_name
Matches/MatchScorecard_ODI.asp?MatchCode=2645,2,10.0,0,0,4.4,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2653,25,10.0,0,1,4.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2661,50,3.0,0,2,4.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2666,0,0.5,0,0,16.8,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2668,0,3.0,0,0,11.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2671,50,10.0,0,2,4.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2675,4,6.0,0,0,3.17,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2679,27,10.0,0,1,4.4,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2683,25,8.0,0,1,4.75,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2689,50,9.0,0,2,4.78,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2690,0,7.0,0,0,5.71,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2716,0,8.0,0,0,6.25,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2718,25,8.0,0,1,5.38,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2770,75,9.4,0,3,5.79,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2771,0,10.0,0,0,5.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2772,0,1.0,0,0,16.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2802,29,8.5,0,1,3.28,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2803,2,8.0,0,0,3.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2804,4,9.2,1,0,5.04,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2875,50,10.0,0,2,4.6,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2877,50,6.4,0,2,5.7,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2879,4,10.0,0,0,2.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2880,29,10.0,0,1,3.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2881,56,10.0,0,2,2.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2882,52,10.0,0,2,4.1,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2892,50,10.0,0,2,4.8,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2893,0,10.0,0,0,6.7,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2912,93,10.0,3,3,2.3,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2915,2,6.0,0,0,4.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2916,64,10.0,2,2,2.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2919,97,10.0,4,3,1.1,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2921,18,10.0,3,0,2.4,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2923,97,8.0,4,3,1.88,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2986,29,8.0,0,1,3.25,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2987,35,10.0,2,1,4.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2989,12,9.4,2,0,2.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2994,60,10.0,2,2,4.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2995,52,9.0,0,2,4.33,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2996,50,10.0,0,2,6.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2997,-2,9.0,0,0,7.78,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=2998,12,8.0,2,0,2.75,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3041,0,10.0,0,0,4.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3043,33,9.0,1,1,2.67,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3044,4,7.0,1,0,4.57,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3048,85,6.5,1,3,1.17,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3049,83,10.0,1,3,2.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3067,2,10.0,0,0,4.3,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3069,27,10.0,0,1,4.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3070,12,8.0,2,0,3.38,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3072,25,10.0,0,1,5.8,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3079,25,9.0,0,1,6.89,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3081,0,3.0,0,0,4.33,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3083,108,10.0,0,4,3.3,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3094,31,10.0,1,1,4.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3095,87,10.0,2,3,3.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3098,27,10.0,0,1,4.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3125,25,10.0,0,1,4.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3128,48,10.0,0,2,7.3,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3148,52,10.0,0,2,3.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3155,52,10.0,0,2,4.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3156,-2,10.0,0,0,7.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3157,25,10.0,0,1,5.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3158,60,9.0,1,2,2.33,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3160,48,5.0,0,2,7.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3182,104,8.0,0,4,5.13,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3186,54,9.0,1,2,5.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3188,75,10.0,0,3,5.4,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3190,56,10.0,1,2,3.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3205,27,10.0,0,1,3.7,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3207,106,9.0,0,4,4.33,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3209,25,9.0,0,1,6.33,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3213,75,10.0,0,3,5.8,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3235,25,10.0,0,1,6.1,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3243,52,8.0,0,2,3.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3253,0,0.2,0,0,3.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3262,50,10.0,0,2,4.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3266,25,8.0,0,1,4.75,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3273,50,10.0,0,2,4.6,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3284,4,10.0,0,0,3.4,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3285,29,7.0,1,1,5.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3286,0,7.0,0,0,6.86,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3312,25,10.0,0,1,4.8,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3313,6,8.0,1,0,3.88,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3315,48,6.0,0,2,7.67,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3317,27,6.0,0,1,4.17,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3319,52,7.0,0,2,3.71,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3334,0,10.0,0,0,5.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3336,58,10.0,1,2,3.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3338,108,5.0,0,4,3.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3401,54,10.0,1,2,5.6,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3494,0,3.0,0,0,9.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3495,25,9.0,0,1,4.67,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3496,4,9.0,1,0,4.78,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3614,52,7.0,0,2,4.14,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3615,29,10.0,1,1,4.6,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3630,4,10.0,0,0,2.7,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3644,25,2.3,0,1,3.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3645,77,7.2,0,3,3.68,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3699,106,10.0,0,4,4.1,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3701,39,8.0,2,1,2.25,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3702,33,7.0,1,1,2.71,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3704,58,10.0,1,2,2.8,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3708,81,7.0,1,3,4.29,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3754,50,8.5,0,2,4.87,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3765,0,10.0,0,0,5.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3774,25,10.0,0,1,4.6,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3780,2,10.0,0,0,4.1,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3791,25,10.0,0,1,5.8,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3797,25,9.2,0,1,4.82,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3798,50,10.0,0,2,5.1,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3808,52,8.0,0,2,4.13,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3810,0,7.0,0,0,4.71,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3811,31,9.0,1,1,3.67,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3813,4,5.0,1,0,5.4,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3816,4,10.0,0,0,3.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3818,77,8.0,0,3,4.13,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3854,133,10.0,0,5,4.7,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3936,54,10.0,0,2,2.6,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3938,104,10.0,0,4,4.7,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3941,0,6.0,0,0,5.67,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3946,50,10.0,0,2,5.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3948,25,9.0,0,1,5.56,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3949,0,8.0,0,0,5.63,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3969,75,10.0,0,3,6.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3970,52,10.0,0,2,4.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3971,0,8.0,0,0,6.88,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4011,27,8.0,0,1,4.13,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4012,0,10.0,0,0,5.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4014,0,8.0,0,0,5.13,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4024,4,10.0,1,0,5.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4027,50,8.0,0,2,5.13,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4031,-2,8.0,0,0,7.75,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4039,0,10.0,0,0,5.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4047,0,9.0,0,0,6.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4080,0,8.0,0,0,6.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4083,50,10.0,0,2,6.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4086,0,10.0,0,0,5.6,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4109,77,10.0,0,3,4.3,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4116,79,8.0,1,3,5.88,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4121,85,9.0,2,3,3.78,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4122,0,1.0,0,0,10.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4124,2,5.0,0,0,4.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4179,0,7.0,0,0,6.14,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4180,54,9.0,1,2,5.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4181,2,10.0,0,0,4.5,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4193,29,9.2,0,1,3.32,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4198,110,10.0,1,4,4.2,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4199,25,9.2,0,1,4.71,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4202,25,9.0,0,1,6.11,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4228,27,10.0,0,1,3.6,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4229,4,10.0,0,0,2.8,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4230,52,9.0,0,2,4.44,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4286,29,10.0,0,1,3.3,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4293,33,10.0,1,1,2.7,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4307,25,10.0,0,1,5.0,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4311,50,10.0,0,2,4.7,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4314,-2,10.0,0,0,7.1,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4325,50,8.0,0,2,6.75,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4329,-4,6.0,0,0,8.33,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4335,141,10.0,1,5,2.9,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4345,27,10.0,0,1,4.1,Shakib Al Hasan  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4098,25,10.0,0,1,6.5,Washington Sundar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3506,56,10.0,1,2,4.2,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3531,10,5.0,1,0,1.6,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3532,0,7.0,0,0,5.29,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3533,29,10.0,1,1,6.3,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3535,23,6.0,0,1,7.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3939,27,6.0,0,1,4.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3943,50,10.0,0,2,4.8,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3944,52,8.0,0,2,3.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3399,0,4.0,0,0,12.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2815,54,6.5,0,2,3.37,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2816,87,7.0,2,3,3.14,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2817,44,9.2,0,2,9.21,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3225,50,8.0,0,2,5.38,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3228,79,10.0,1,3,5.1,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3230,75,8.5,0,3,5.77,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3251,27,5.5,0,1,3.94,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3267,27,6.0,0,1,3.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3274,25,6.0,0,1,6.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3277,0,6.0,0,0,4.83,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3282,133,10.0,0,5,4.6,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3372,56,9.3,1,2,3.89,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3374,0,7.0,0,0,6.71,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3713,50,10.0,0,2,5.1,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3799,0,6.0,0,0,5.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3925,0,6.0,0,0,5.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3197,52,10.0,0,2,4.3,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3198,29,10.0,1,1,4.6,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3201,50,9.0,0,2,6.78,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3203,-2,8.0,0,0,8.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3287,50,10.0,0,2,6.2,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3288,50,8.0,0,2,4.88,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3289,79,8.0,1,3,4.75,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3291,-2,5.0,0,0,7.6,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3488,44,10.0,0,2,9.3,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3489,0,4.0,0,0,4.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3491,0,7.0,0,0,6.29,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3500,25,7.0,0,1,6.43,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3509,0,9.0,0,0,5.56,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3514,25,4.0,0,1,5.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3569,2,6.0,0,0,4.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3571,0,2.0,0,0,4.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3574,0,6.0,0,0,6.67,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3658,75,9.0,0,3,5.56,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3662,104,10.0,0,4,6.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3801,75,10.0,0,3,4.7,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3802,50,10.0,0,2,5.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3803,0,2.0,0,0,6.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3972,-2,6.0,0,0,7.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3981,25,10.0,0,1,6.2,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4017,23,9.0,0,1,7.67,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4308,71,10.0,0,3,8.2,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4319,25,8.0,0,1,5.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4324,23,10.0,0,1,7.1,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4334,75,10.0,0,3,4.6,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4337,0,10.0,0,0,5.5,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4340,52,8.0,0,2,3.63,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4349,25,7.0,0,1,4.71,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3751,25,10.0,0,1,4.9,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3757,25,10.0,0,1,6.7,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3770,108,9.4,1,4,4.66,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3772,54,10.0,1,2,5.4,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3776,83,7.3,2,3,6.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3789,75,10.0,0,3,5.4,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3792,50,9.0,0,2,6.0,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3715,0,9.0,0,0,6.44,Wahab Riaz  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3717,23,8.0,0,1,7.75,Wahab Riaz  (Pakistan)
